song_id,song_name,artist,album,song_popularity,if_info_collected
4RNvgyQgvmZYPJxnNEHfS3,THAT'S MY BABY,PLAYERTWO,HAPPY ACCIDENTS VOL. 1,48,1
4ROkZ1ONJV3OZTlKfscWuq,Weather,Ralph,A Good Girl,17,1
4RShpYtZnxzdM43jnnW2dd,I Cry Real Tears,Tonya Mitchell,I Represent,1,1
4Rbnxa7kFSpCHNPJ3uZhtR,Xin Đừng Nhấc Máy,"B Ray, Han Sara, Masew",Xin Đừng Nhấc Máy,46,1
4ReVjXSiFM92lmjAncPtZW,Physical,Olivia Newton-John,Hopelessly Devoted: The Hits,43,1
4Ry81RnXmSSmSyqtjGlMkk,Feel It Still,Pentatonix,"PTX Presents: Top Pop, Vol. I",39,1
4SPsmkajySl7J2MriOmgVF,Cabrona,Gin Wigmore,Ivory,20,1
4SZFLOuCq07WSe6vsi3Nb4,"Look At Me, Look At U",Prince,HITNRUN Phase Two,25,1
4SqWKzw0CbA05TGszDgMlc,I Love You So,The Walters,I Love You So,85,1
4SuAndolVlmYZjIpdgsFQV,Radiance,She Keeps Bees,Eight Houses,22,1
4SvhIfAl0nqli7X20A7YtA,I Think I Love You Again,Aaron Taylor,The Long Way Home,49,1
4TKYEXzvIlTRmClMXvqBiP,如果愛,方大同Khalil Fong,橙月,33,1
4TOQZKmY5NlAy8FlRrJTd4,人在雨中,张学友Jacky Cheung,擁友,22,1
4TQeNHx85xcP9YRkvJC6K1,Walkin' On The Sun,Smash Mouth,Fush Yu Mang (20th Anniversary Edition),68,1
4TsG2Nnm5D2Mz8SsnjHCl3,Hate to Be the One (feat. Collie Buddz),"Collie Buddz, Rebelution",Count Me In,37,1
4UBt00S6TNsKwgfxMcfNal,Let Me Be With You,ROUND TABLE featuring Nino,APRIL,47,1
4UrRKoDxouwUoFtdW3TteR,Sriracha,Marteen,Sriracha,34,1
4V1HKh7tNGmilMa4KTfdgi,Nowhere To Go On Tuesday Night,Kokomo,Kokomo,4,1
4V1fFZJij2G72iELt517X0,She's Not Gone Yet but She's Leaving,The Fratellis,We Need Medicine,61,1
4V2cR7mSEDaRa7DXiZMN7o,Sexy Eyes,Dr. Hook,Sometimes You Win,51,1
4V4FKdYeASTqy62IgSGYmy,河流,柯以敏,斷了線,7,1
4V6xXaduoYHNSholiwtQiT,妇女新知 2021,莫文蔚Karen Mok,The Voyage,19,1
4VHNrJTLrLaGKoJoaAl3Ga,消失的愛人,袁娅维TIA RAY,TIA RAY,16,1
4VTFqeJVtgnnFeIbXhSzp4,世界上的另一个我,"阿肆A Si, 郭采洁Amber Kuo",成为了这样的大人，并不可耻,37,1
4VkoC2yMAVbt8jllPlcOiQ,休もう、ONCE MORE,NONA REEVES,POP STATION,9,1
4Vw4Jd6nGaFeISS3A0YzpW,Waves With You,"Funk LeBlanc, Natalie Oliveri",Waves With You,29,1
4WVlXJHvQyhTVE8UDt4Jp5,Running Away From Love,Coco Montoya,Can't Look Back,14,1
4WiiRw2PHMNQE0ad6y6GdD,Chocolate,The 1975,The 1975,63,1
4WqBT6YNL0AWoPwGyH3TBe,Don't Stop,"Dabeull, Michael Tee",Fonk Delight,30,1
4XyKqXYeL0FBPFbDrXLvJZ,Crazy Race,The RH Factor,Distractions,44,1
4Y4ffJNGmfRnAA9qM5T5rd,Livin' For Today - Remastered,Dayton,Dayton,6,1
4Y6pdMS2PwGshq1MYcJ9fC,I Will Follow You,Ricky Nelson,For Your Sweet Love,60,1
4Y9Sg5fXyPFzZvDeiac2nx,Secret Desire,"Fujikochans, Yuji Ohno",introducing Fujikochans with Yuji Ohno ＆ Friends,19,1
4YCxGMu7rdPuLOhy1UCHs3,I Found the Lions,Carolyn Wonderland,Miss Understood,7,1
4YKAOXyqkKZ5gOZR0AmVMN,Red Solo Cup,Toby Keith,Clancy's Tavern,62,1
4Ykio4ScDvitqLCPDnfuZn,醉鬼的敬酒曲 （无念白版）,上海彩虹室内合唱团,星河旅馆（无念白版）,9,1
4YwUAuwmWlbIvHPHH6TfBJ,Next Best Thing,"FLOOR CRY, Vansire",Slasher Flick,38,1
4ZLi5FX0WtdJ06emFW7eyn,Together At Last,Jay Soto,Mesmerized,4,1
4ZMofBIe1948b23GZJriAd,Jealous Guy,Donny Hathaway,Someday We'll All Be Free,55,1
4ZOnQFUIhpfBmpiLCEMjUR,Sounds From The Village,Phil Ranelin,Vibes From The Tribe,9,1
4aA323Zkq4rvgLMKDOgmCr,Fancy Shoes,The Walters,Songs for Dads,49,1
4aGLd2QSTJzcJnlZCYOgnG,Standing On The Top - Pt. 1,"Rick James, The Temptations","20th Century Masters: The Millennium Collection: Best Of The Temptations, Vol. 2 - The '70s, '80s, '90s",28,1
4aNHEJyg0nNCVMENWGedvj,現在那邊是幾點 ?,黃小琥,"如果能, 重來",13,1
4aNsaULjrRRMUPXP9IcDEa,Rebirth of Cool,DJ Cam Quartet,Rebirth of Cool,48,1
4aivV3u4U30a9fXLrWJEpj,Go Higher,HYBS,Making Steak,54,1
4ap6nHIEnGcl6tkYku3fRx,Running To The Edge Of The World,Marilyn Manson,The High End of Low (International Version),43,1
4arcrPMPxXrUEPqn8oFXbr,詞不達意,林忆莲Sandy Lam,呼吸 林憶蓮,39,1
4auxneP0c6qHwPYc6AfpYr,兰若度母,福禄寿,我用什么把你留住,31,1
4bCU6tEbGHQcEwTC3ny2KY,Take A Look (At Yourself),"Guru, Roy Ayers",Jazzmatazz Volume 1,41,1
4bYc0A3yv4gc0596xuCbPU,Walk On By,Aretha Franklin,Runnin' Out of Fools (Expanded Edition),42,1
4cIPLtg1avt2Jm3ne9S1zy,Killer Queen - Remastered 2011,Queen,Sheer Heart Attack (Deluxe Edition 2011 Remaster),72,1
4cYeyNmfVDJLmOrL82uDy0,Good Morning (From Singing in the Rain),"Debbie Reynolds, Donald O'Connor, Gene Kelly",Greatest Musicals Double Feature - Singing in the Rain & Brigadoon,11,1
4cj7jlOb080aw9g6OMpWif,Ain't No Mountain High Enough - Radio Edit,"Dionne Bromfield, Freischwimmer",Ain't No Mountain High Enough,41,1
4cq3AXjJ3y75uVo71XE5QM,Throw It Off,方大同Khalil Fong,Throw It Off,29,1
4dVahIq23puvATEZdL1Ivg,House Of The Rising Sun,"Anders Osborne, Bobby Kimball, Take Me to the River All-Stars",Take Me To the RIver: New Orleans - Lagniappe,2,1
4das7B7F5UKxSpWTyAzlon,Who's Got You Singing Again,PREP,Futures,47,1
4djpQ1BJrSMzCeVjziT0tL,"Je te tiens, Tu me tiens",Reymour,Leviosa,33,1
4dk40nfaQav6b4ZsJ9OYUo,Love My Way,The Psychedelic Furs,Forever Now,63,1
4dtfrnZWZ4Qttt1xJDT9BY,Rocksteady,Remy Shand,The Way I Feel,41,1
4eH9ujPhZSF0HZ1c004wtb,致姗姗来迟的你,"阿肆A Si, Yoga Lin",我愚蠢的理想主义,48,1
4eHK4iNfNzy6D9QSUIXRCl,Think Of Me,Bohannon,Bohannon,8,1
4eTtsuXMaAVxg9TWPSuuVR,最初的地方 - Live,"杨乃文Naiwen Yang, 伍佰wu bai","冬之火-""九重天""演唱會特選錄音專輯 (Live)",24,1
4ehU7E2FTxL4ZRIZLXAiZA,兩者,Deserts Chang,神的遊戲,33,1
4fZQSoaZNC860Ld1DZE3Rs,欠我的時光,莫文蔚Karen Mok,你可以,7,1
4fqBypfD5YNGWCUm3Oftqf,然後你怎麼說,"Wanfang, 伍佰wu bai",ONE 芳新歌+精選,15,1
4g9ZMsnY0xpeG3OR8GRJne,"It's Not for Me to Say - From the MGM Film ""Lizzie""",Johnny Mathis,The Essential Johnny Mathis 3.0,40,1
4gZDCOFuLCxCRWNhSEcOtJ,These Days,Wallows,Spring EP,59,1
4gpj6DChNV4d9ItMTzJaIr,Never Be Apart,TEEKS,The Grapefruit Skies,48,1
4h6rF1MUQarVTAtfNnBxv3,Songbird,M.Fasol,"Neo Soul Beats, Vol. 1 (Relax Session)",18,1
4hFlb6RYsw1ltVb11HGffH,青春の胸騒ぎ,Awesome City Club,Awesome City Tracks 4,28,1
4hGktrIMAvWNDxLzADetYC,I Hope Time Doesn't Change HIm,The Drums,Encyclopedia,4,1
4hQuVOSxnghGhCRvWuDdDe,What Cha’ Gonna Do For Me,Ned Doheny,Separate Oceans,30,1
4hVjuPTv7v3r1SVb4lt65D,Sorry (feat. Patricia),"Patricia, Queensberry",Volume I (feat. Patricia),3,1
4iJyoBOLtHqaGxP12qzhQI,Peaches (feat. Daniel Caesar & Giveon),"Daniel Caesar, Giveon, Justin Bieber",Justice,77,1
4iQXwYTAU3gb60tM8DNjEr,ENDLESS STORY,REIRA starring Yuna Ito,ENDLESS STORY,48,1
4iod8kqnoetXbVpErvl90H,Sorry Seems To Be The Hardest Word,Lydia Gray,In My Eyes,37,1
4iupwr2vDSxgxOWvGLk3sj,愛是,Schoolgirl Byebye,軟弱,40,1
4j3Vq3lnkqC6RXEVNWjOsm,You′re the One,J.Y. Park,Spring - 5 Songs for a New Love,22,1
4j8MxCB4MmB7gxAQeLfVbG,Miss Bane,Euge Groove,Got 2 Be Groovin',45,1
4jYK4mboRsiReCpieL3uwZ,Hit the Road Jack,Buster Poindexter,The Bachelor,29,1
4jnkqXaLAP9PwE5hytxwYy,乱弹-塞北江南,"张尕怂, 袁佳颖",乱弹-塞北江南,1,1
4jrtIxaxHPbkbOu071oG4l,All Is Not Gone,Changing Faces,Changing Faces,13,1
4js0U4pw1AdX0BtPvIq3ki,藍色Monday,"Janice Vidal, 袁娅维TIA RAY",衛蘭,6,1
4jyU03J2YOhRxgOHit2auK,If Only,Raveena,If Only,49,1
4k5cygaMGsVBaYO1VpbCcA,I Wish You Love,Rosemary Clooney,Do You Miss New York?,27,1
4kF394GKEnI13QdZBM9mxM,Misty,Ella Fitzgerald,The Complete Piano Duets,49,1
4kIYRtgbZyPzAWSFLdlajW,Surfin' Safari - Mono/Remastered 2001,The Beach Boys,Surfin' Safari (Remastered),48,1
4kNhDaZenpzvkZvVSdyEHK,再見‧地球,鲸鱼马戏团,鯨魚馬戲團,3,1
4kYuYlyAnWK3ePoPEe7gOz,FALLING IN LOVE,Secret,POISON,7,1
4lzrWjF6IgJr659sQteyyM,浮躁,王菲Faye Wong,ECO PACK-王菲-浮躁,34,1
4mAfv6pb5YkOtKc0VHduyf,大大公司,Swing,Swing for Sale,25,1
4mc3rUoMwwiNTHA4al9nNd,Fallen,Lola Amour,Fallen,71,1
4mn2kNTqiGLwaUR8JdhJ1l,House of the Rising Sun,The Animals,The Singles Plus,73,1
4nGEJxRm8UTERx77U63l0m,Special to Me,Bobby Caldwell,What You Won't Do for Love,33,1
4nVqRH5BgW0xoJfadh15PU,Can I Follow You There? (Live),Garth.,"Live, in Color",0,1
4nWBdOJuNrzkEKyWvqHK8h,Fly Me to the Moon,Westlife,Allow Us to Be Frank,30,1
4nehxVflg443IcjhsqpfEG,Para Qué Sufrir,Natalia Lafourcade,Hasta la Raíz (Edición Especial),51,1
4nqvWSOcJpcYg6QCMA1Slv,我所有的夜有所梦里,ZaZaZsu,就是怦然心动,15,1
4o6BgsqLIBViaGVbx5rbRk,You Make My Dreams (Come True),Daryl Hall & John Oates,Voices,77,1
4oVbn6hYld2FDsfWR2wbCs,Bottle of Jack - Achtabahn Deep House Remix,"Achtabahn, Mikey Wax",Bottle of Jack (Remixes),20,1
4omwD2Qkq8CItkJsGubv3l,冷冷的夏,Wang Zhi Lei,冷冷的夏,15,1
4pKP9CQMrspu58JW0SUrSS,善良的我們,蔡健雅Tanya Chua,《不夠善良的我們 : 戲劇音樂設計專輯》,44,1
4pNiE4LCVV74vfIBaUHm1b,Sir Duke,Stevie Wonder,Songs In The Key Of Life,69,1
4pP5xVUYEZljcmfyYFQXsx,Through The Years,Kenny Rogers,Share Your Love,63,1
4pRqyxJFXc1a3f4pf1k2mB,"Walk Away - Live Session, Long Beach, CA, 2017","Durand Jones & The Indications, Jam in the Van","Jam in the Van - Durand Jones & the Indications (Live Session, Long Beach, CA, 2017)",34,1
4pfhgOylRLcBll5JjUsJZj,Let's Fall in Love for the Night,FINNEAS,Blood Harmony,69,1
4ph4caq36prH7PbBct5ac9,Come Together,ROCKET,Rocket,10,1
4pi0Elz7B7cLfw37J3bYm9,Growl,EXO,The 1st Album 'XOXO' (Repackage),63,1
4piha3graF1mAS9Uqax4Rf,The Second,Lost Years,Amplifier,6,1
4ppXYFIKT0GM6bGnxYk7qm,Capybara,"Betsy, Сто-Личный Она-Нас",Capybara,59,1
4pvb0WLRcMtbPGmtejJJ6y,exile (feat. Bon Iver),"Bon Iver, Taylor Swift",folklore,76,1
4qsESiC3wgGj1kXJTdICF2,光陰的故事,羅大佑,之乎者也,45,1
4r0TXr9QGmepTa2trPcMUf,Toast to Life,"Funk LeBlanc, Holland Greco",Toast to Life,26,1
4rS4K30qVDExdjeU4feF4c,Keep the Fire Burning,Gwen McCrae,On My Way,51,1
4rY8hOsQz7fqrEptss91Sl,不確定 (Uncertain),伍佰wu bai,詩情搖滾,15,1
4rxD9Ar3OlsgGOnblWUKqr,Warm,"Dre'es, Lali Bi Baby",Warm,56,1
4sANLDMuSWWhnplKv8kv45,Ellie My Love,Ray Charles,True Genius,25,1
4sHJ3yYWavWPtDcQ4M0E0Q,The Rapid Plastic,"Paul Moana, Tara Scott",Flower of Love,0,1
4sOT0ksc174RY6GJUu8Wjy,"Fallin' - Original Song from the TV Series ""The Secret Daughter""",Jessica Mauboy,The Secret Daughter Season Two (Songs from the Original 7 Series),38,1
4sTc8b5nCWjAcLDJXaQqLW,歡迎歌,"宋偲妘, 李宥晞, 林奇葦, 林生祥, 溫芸欣, 羅一展, 羅乙玲, 羅宗維, 鍾怡伶",林生祥童謠專輯 : 頭擺頭擺,7,1
4sk75uRPk2niMb6aqeCQn6,Libella Swing,Parov Stelar,"Coco, Pt. 2",43,1
4tWftXm75z9Y7mcKICuweR,Free Stuff,Edward Sharpe & The Magnetic Zeros,PersonA,29,1
4tti0ZcrylhECUBfZe8U7B,So Down,Sean Hayes,Run Wolves Run,11,1
4uHE3Igxg9MtqmHr80Sq32,Breakin'...There's No Stopping Us - Club Mix,Ollie & Jerry,Dance #1's,33,1
4uJ6Twc8EbeVIaqBj5CJs7,小茉莉,包美聖,重逢 包美聖 民歌精選輯,17,1
4uObgYTKfE2cOHRrkjAS5s,安和桥,宋冬野,安和桥北,52,1
4udOFK7drN6qDbKeA6FOr6,Creep,Richard Cheese,The Sunny Side of the Moon: The Best of Richard Cheese,45,1
4ujUbvyGtlXFuGzCPwp8At,What Katie Did,The Libertines,The Libertines,47,1
4usDOjLDIFUnj1rUauAf6O,Handcuffed,Nulbarich,H.O.T,29,1
4usYqsxysfQWP0QjSIZzjo,I Love You 3000 / 我想 - Live,袁娅维TIA RAY,歌手·当打之年 (第八期 Live),17,1
4uvARnZIajUDXWXPifhK3B,The One You Love,Glenn Frey,No Fun Aloud,57,1
4vBeIuMjofP8YBYsP0mrby,女はつらいよ,二階堂和美,GOTTA-NI,2,1
4vDBJeeQCbhP9FaPPMsYkY,Give Me One Reason,Tracy Chapman,New Beginning,70,1
4vewWCNkNJA6BCpLnMGhYw,The Love We Got,Karina Pasian,First Love,23,1
4vjlseUC18z11tRm6N7wER,Cool Again,"Shoffy, gnash",Cool Again,13,1
4vju55Ag7apDL2CfotuE7Q,Sunny,Bobby Hebb,Sunny,66,1
4wFzDwH40XrQL067ETa9wy,Couch Potato,Jakubi,Couch Potato,45,1
4wiPIk8VN6ilRmliEOVxhm,有一顆星為我存在,"王以太, 李嘉格",奇妙她,19,1
4wlDLvNz6NZM5kyl8WL97k,非核家園進行曲,交工樂隊,美麗之島。人之島,2,1
4x7PxJAGZqzPLf3rfxE68S,Kepo,"Dua Empat, Nesia Ardi",Head in the Clouds,18,1
4xAoWpiEREH6iMffSDTqTh,Zombies on Your Lawn,Laura Shigihara,Plants Vs. Zombies (Original Video Game Soundtrack),50,1
4xM7eyETzrQ7ag6CTy05QT,CHANEL PIT,Tierra Whack,WORLD WIDE WHACK,38,1
4xUqqie4bBKufHtlMuZS3k,Are You Lonesome Tonight?,Elvis Presley,Platinum - A Life In Music,57,1
4xkup1ovs0m5JZ02OQ1zSg,说实话,"張尕慫, 新乐府, 新民氣",说实话,0,1
4xnzyAa2ZVTMn2Wv7H3Wkg,Pop Lock Funk,"Dogg Master, XL Middleton",Injection,22,1
4y0peHHG6VaOpY0LkIGPh9,依蘭愛情故事 (《你好，李煥英》喜劇作品插曲),"方天雷, 賈玲",依蘭愛情故事 (《你好，李煥英》喜劇作品插曲),17,1
4y1LsJpmMti1PfRQV9AWWe,Girls Just Want to Have Fun,Cyndi Lauper,She's So Unusual,80,1
4yFM6VkpHJcVlLi6BUG7Ea,パッション・フラワー,Shigeru Suzuki,PACIFIC,42,1
4yGlV4Vw5uhcCOCefmy4N4,Ice Cold,Funk LeBlanc,Ice Cold,16,1
4yMdOxTgvxfyoyzQxugP1U,Music Is My Sanctuary,Gary Bartz,Music Is My Sanctuary,24,1
4yPM3hUABuYYmSxBH2blJ1,The Guitar Man,Bread,Guitar Man,17,1
4ydoRpy2hgakYxWSqd74v0,You Gotta Feed Da Funk,"Battle of the Year, Hawkeye",Battle Of The Year 2005 - The Soundtrack,7,1
4yrM5BVyJzy5Ed4GPO6e8j,I Wanna Be Your Lover,Prince,Prince,55,1
4yxSvdt8kl6jMdvFaiNtve,Lucky Love,Michael Seyer,Bad Bonez,49,1
4zIeRcsaho6lZuaXEYR1y3,Easier Said Than Done,Thee Sacred Souls,Thee Sacred Souls,74,1
4zTCNJLSBokxN0DU168NIz,Survivor,"Blank & Jones, Mike Francis",Relax Edition 8,31,1
4zUNimYlfWWdGdR5rGUY84,GIRL TALK,Minako Honda,ＯＶＥＲＳＥＡ,7,1
503MxItRzqHyWF8PcUEYSQ,Geek,Paxtor,Snow,0,1
50PHCDLzmVxGqkMXFYOZGN,Superstatic,Turkuaz,Superstatic,9,1
50cZJ9FB4U0qDHd4hywCG0,You Are the Love of My Life,"George Benson, Roberta Flack",20/20,54,1
510KCrPFszktVaelQJAoTK,Crash for Loneliness,Orange Ocean,浪潮上岸（Tears In Ocean）,18,1
51JX3wQJGNvPbfw4N1Uj4t,換裝,Diana Wang,詩,10,1
51QxenFmXlJXUN9mpvxlaL,Nobody's Supposed to Be Here,Deborah Cox,One Wish,54,1
51lPx6ZCSalL2kvSrDUyJc,You're Gonna Live Forever in Me,John Mayer,The Search for Everything,68,1
51rnvSxHysVjKU34GWrXmE,Pillow Talk,Jeff Bernat,Modern Renaissance,23,1
52JGmgJojrEWKTkGXYqHHU,吞吐,八仙8Immortals,极乐大厦揭幕,29,1
52JKg7ikECBnQyoXYw1IxA,Gonna Make You An Offer You Can't Refuse - 2015 Remaster,Jimmy Helms,Gonna Make You An Offer! (2015 Remaster),37,1
52TUmh4TPtlAY74hl0YWcg,童言无忌（不插电）,王以太,闪火mixtape,26,1
52XtywIKlS6NtUl7LV0Rii,Never on a Sunday,The Chordettes,The Little Adventures of The Chordettes,24,1
52YPqi1gGPz6qEk3XCMC7U,LOVE RAIN ～恋の雨～(Instrumental),Toshinobu Kubota,LOVE RAIN 〜恋の雨〜,2,1
52u0JEYpSB0i8t8V7FSNzs,楓葉,伍佰wu bai,生命的現場,19,1
52vpwwKa8qFP1WDIsky1xT,Just Another Day,Lady Gaga,Joanne (Deluxe),41,1
53We3VWFaz9xsNiaQKrhcJ,Move Me (feat. Brendan Reilly) [Club Edit],"Brendan Reilly, Cerrone",Move Me (feat. Brendan Reilly) [Remixes],5,1
53eJ84ALjlKpU2A2OpohCN,April Fool,Patti Smith,Banga,28,1
53xNlYgpwB2H45ebJNQJX3,Wu’s Wonton King 吳記雲吞皇,Pu Poo Platter,A Chilling Winter Night 夜​食​堂​駭​人​事​件,8,1
54IW3qZV4zLzXKi0CbKjcA,Bring It On Home to Me,Rebecca Pidgeon,New York Girls' Club,16,1
54MDjhovStjmWZ3B9oBYpC,FREE WAY 5 TO SOUTH - 2022 Remaster,芳野藤丸,YOSHINO FUJIMAL (2022 Remaster),14,1
551qy5vUgrUfEUc4dCNfht,Where Did You Sleep Last Night - Live,Nirvana,MTV Unplugged In New York,65,1
554PnB96IltLzVlbinBstw,Hey Girl,"Florence Welch, Lady Gaga",Joanne (Deluxe),49,1
557idQwt2bQnRz9CI0zguR,Misery,Maroon 5,Hands All Over (Asia Standard Jewel Case Version),54,1
55goBag8vVmsesMxOdIe5M,Sweet Power of Your Embrace,James Mason,Rhythm Of Life,28,1
55h7vJchibLdUkxdlX3fK7,Treasure,Bruno Mars,Unorthodox Jukebox,80,1
55hOgN4gdgk8fAM8rvNZhn,Groovin',Kaoru Kurosawa,Love Anthem,12,1
55hdCsSjXZvWXIzAc5eCnS,"West Coast Poplock - 12"" Version",Ronnie Hudson And The Street People,Grand Theft Auto: San Andreas Official Soundtrack [Soundtrack (Explicit Version)],14,1
56SM1WYPgFdkeWpOBkgImi,Let The Good Times Roll,Freddie King,Burglar,21,1
56Z45vLtH3TFPl7Y9KzeBt,I wish you come before I am getting old,梁晓雪Kulu Liang,時間沒能解決的問題,4,1
56pvqFKGXPjubh5eY6sOlv,Is There Still Anything That Love Can Do?,RADWIMPS,Weathering With You,52,1
57RA3JGafJm5zRtKJiKPIm,Are You Bored Yet? (feat. Clairo),"Clairo, Wallows",Nothing Happens,79,1
57UIoWO4bNtnrTRXHvHfbL,Jailbreak,AWOLNATION,Run,42,1
57asCheDC0X1S9QnyTsmOQ,Dancing,Mellow Fellow,Dancing,48,1
57ik8J2WM3iAHFgXok1OXR,Step Up,Lina,Stranger On Earth (Domestic Explicit),7,1
57l8DihxRmisuf475H7RnO,queen,slenderbodies,soraya,29,1
57noGXPCiWrC81CxEmsXWR,That Kind of Love,Jovan,Not Made for These Times,2,1
58HXyXzEEQ4hEaOeT0gW6A,奈何,王菲Faye Wong,菲靡靡之音,16,1
58UIRfejEHyRbe4T0Xb4Qu,頬に夜の灯,Minako Yoshida,LIGHT'N UP,31,1
58VOuZbxSBNNkoG8LUCfMd,We Two Too Shy,ARAI,Springtime Evening,0,1
58r4JuwHhXLAkttkaUZfLw,Got to Be Real,Cheryl Lynn,Cheryl Lynn (Expanded Edition),64,1
59HAcR0hVejI7Od0kgibFg,Cordeiro De Nanã,Os Tincoãs,Os Tincoãs,47,1
59YwzoWi2zDaN56QuNk6Qw,That Was Then And This Is Now,Tower Of Power,RHYTHM & BUSINESS,2,1
5Afex9NSRWJJgNELXyGrcG,Butterfly,Corinne Bailey Rae,Corinne Bailey Rae,36,1
5AoU3dYjjZGWLOCaQszPn2,A Thousand Dreams Of You,张国荣Leslie Cheung,寵愛,25,1
5AwyeQxcks1fsgzVi8sEyi,First Gymnopedie,Eddie Daniels,Beautiful Love: Intimate Jazz Portraits,32,1
5B1XEvV3NaVPulBCafMGZg,Body And Soul,Stan Getz,Stan Getz Plays,46,1
5BdzVbXt2XEBmottYsFe5q,Angel Disco Love,落日飛車 Sunset Rollercoaster,CASSA NOVA,35,1
5CCPYfHhbehlVRmqiwQXVC,If I Were a Boy,miss A,Hush,21,1
5CMjjywI0eZMixPeqNd75R,Lose Yourself to Dance (feat. Pharrell Williams),"Daft Punk, Pharrell Williams",Random Access Memories,67,1
5CTG8xfuZUXdEzatDgnt3D,What Is Love,Black Box,Positive Vibration,13,1
5DTwZPWXnhqS7WQSKpoyA1,LAST DANCE,Kinokoteikoku,愛のゆくえ,30,1
5Db6sVQqeSoe8SN7JZrpPz,Eighteen With A Bullet,Pete Wingfield,Breakfast Special,48,1
5Dl0bnKAEruRNtDAjzdxTd,Day Love Night,"7Jz, 满舒克",Instrumental Collection,4,1
5Ds0VGkTSQ1jf4KzLUpZPb,Change the World,Eric Clapton,Clapton Chronicles: The Best of Eric Clapton,62,1
5DxKYzPlRsMrdnHltxmg78,不同凡想,袁娅维TIA RAY,不同凡想,12,1
5E7900PwbwZbu7f75hFepO,Extravaganza,Jules Gaia,Extravaganza,32,1
5EGLicCYFQaxx2ov9Q5WHb,討厭 (Can't Stand It),Rui En 芮恩,芮恩 Rui En vol 1,13,1
5EOoMWIB9iK4ZpcSex9Ec7,Old Time Rock & Roll,Bob Seger,Stranger In Town,73,1
5ERZGchTi6sysVmA913Ryx,Forget Me Nots - Remastered,Patrice Rushen,Straight from the Heart (Remastered),67,1
5EhT2IHxSUvCCYtIfwwSVh,Falling Down - Live Acoustic,Muse,Unintended,21,1
5EzdI43KgY6dSoMRimGpse,Back Together Again,Lakeside,Keep On Moving Straight Ahead,2,1
5FbcaMOPmMzyyDs9MPBCSS,Rebecca,蔡健雅Tanya Chua,《不夠善良的我們 : 戲劇音樂設計專輯》,31,1
5FfvntTwp2ndEOxv4bY6ng,Chelsea Dagger,The Fratellis,Xbox Soundtracks Presents...Start,44,1
5FmHIY7II3iMr6qYY22VTy,Party Like a Human,General Elektriks,Party Like a Human,23,1
5FtyvquHoZvcU2I3Ed7RSG,Magic Waltz,"Amedeo Tommasi, Benoit Chantry, Hageland Wind Orchestra",Tales of a Castle,5,1
5GEfZzWDUTRi5UvOyu1AZq,Love Mode,Joakim Karud,Love Mode,36,1
5GHvH5nKCn6L8cXk0sgxgZ,梦特别娇,回春丹,耳鬼出风,36,1
5GV2hIabqQIEUhtXGUaVlN,Style - Single Version,Cameo,Anthology,13,1
5GYVRgPzH63t7i0873LwYm,Vanilla,落日飛車 Sunset Rollercoaster,VANILLA VILLA,47,1
5GYzxG9pPDGOBiQrynxjQm,Fool (If You Think It's Over),Chris Rea,New Light Through Old Windows,59,1
5H10dhnF6Of5raSDVBt8JB,熟睡像座山脈,熱寫生,歪的你熟睡像座山脈,10,1
5H9H0i7UCmRDCZRHldbmhN,Sucker for You,Matt Terry,Sucker for You,53,1
5HD96IGxgP5HeXyDavHtAU,The Thriller,Max Morath,The Ragtime Women,3,1
5HMnQfsFww9uTFNpmSfrio,Won't You See (Gerd Janson Club Remix),"GL, Gerd Janson",Love Hexagon,0,1
5HPnumlogzZtpLEaORZjz1,10 Lovers,The Black Keys,Turn Blue,46,1
5Hsjnu3EgzcqH2yw6rCBTs,FAMILY,"FreeTEMPO, Ichiko Aoba",Life,25,1
5HxfLkSX2Nl7BErO1q15sa,Daisy Chains,Will Joseph Cook,You Jump I Run EP,30,1
5I9sHwLDX28tLtzVgKLtpr,Everybody Loves Somebody,Dean Martin,Everybody Loves Somebody,67,1
5IIH3nwMKtkv05QwKvZeUL,夜照亮了夜 (Night Light Night),伍佰wu bai,詩情搖滾,25,1
5IMtdHjJ1OtkxbGe4zfUxQ,Escape (The Pina Colada Song),Rupert Holmes,Partners In Crime,72,1
5INF5su5PHTYa9QSbPj5cv,9:55pm - feat. 杜汶澤,"薛凯琪Fiona Sit, 杜汶澤",Filicious,2,1
5IWO46RojuRVXP8UV7afyi,Kick Your Ass,阿肆A Si,我愚蠢的理想主义,12,1
5IY23dp76QPpFPV1vWx003,shining light,"Kenichiro Nishihara, Muhammad Iqbal",Sincerely…,16,1
5J5MWWvWkxEF24VElCGPUG,Crush!,Tahiti 80,Ballroom,22,1
5J6VuORfJF1sByc8m2woNY,別廢話,袁娅维TIA RAY,TIA RAY,9,1
5JEjPVeKxwGSBoFDQUD7ke,Royals,"Puddles Pity Party, Scott Bradlee's Postmodern Jukebox",Twist Is The New Twerk,38,1
5JGdpqo9wrRtOZtui5GShI,Just Like Jesse James,Cher,Heart Of Stone,57,1
5JMY7l5GE5ze1mdkyDptdh,Depths (Pt. I),Yumi Zouma,Willowbank,52,1
5Jbzmuhz4q7PcJmwOwHaMF,风景,陈洁仪Kit Chan,揭晓,8,1
5JqXtvd8bAyyPTjaK6cSDH,Static Space Lover,Foster The People,Sacred Hearts Club,46,1
